"事务名称","应用名称","Apdex","响应时间中位数(ms)","响应时间 P75 (ms)","响应时间 P95 (ms)","响应时间 P99 (ms)","平均请求时间","吞吐率 (/s)","请求数","错误率(%)","错误次数","慢次数","异常次数","请求类型"
"URI/grcv5/resources/plugins/jquery.roleSelector/jquery.roleSelector.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.94875","4.6068750000000005","5.390624761581421","5.878125190734863","4.59","< 0.01","39","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.seniorSelector.user/jquery.seniorSelector.userTab.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.9375","4.53125","5.006249904632568","7.845624566078186","4.63","< 0.01","38","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrLegDemandEditService.getOneMenu.dwr","org.springframework.boot.loader.WarLauncher","1.0","3.9174107142857144","4.610491071428571","7.214063465595245","14.169845402240753","4.83","< 0.01","23","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.seniorSelector.user/jquery.seniorSelector.userSelected2-lang.html","org.springframework.boot.loader.WarLauncher","1.0","3.899493243243243","4.549408783783784","5.109374284744263","5.821875095367432","4.40","< 0.01","57","0.00","0","0","0","Web请求"
"URI/grcv5/resources/lib/hd/widget/product.perform.feedback.planlist.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.88125","4.55625","5.249999821186066","5.8500001430511475","4.50","< 0.01","16","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.seniorSelector/jquery.seniorSelector.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.8793103448275863","4.439655172413794","4.887931034482759","4.977586121394716","4.40","< 0.01","40","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrProductCommonUtilsService.getDictInfoById.dwr","org.springframework.boot.loader.WarLauncher","1.0","3.8216911764705883","4.590992647058823","7.509373068809509","27.289926543831825","5.05","< 0.01","62","0.00","0","0","0","Web请求"
"URI/grcv5/undefined","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.796875","4.8515625","6.515625","6.903124630451202","4.60","< 0.01","5","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrLegDemandEditService.getOneMenu.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.796875","4.640625","12.956249751150608","13.791250199079514","5.63","< 0.01","8","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrHierarchySwitchService.resourceTypeEnabled.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.78125","4.390625","4.878125051657359","4.975624958674113","4.44","< 0.01","9","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/roleService.getRoleHideList.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.78125","4.390625","4.878124922513962","4.9756250232458115","4.33","< 0.01","3","0.00","0","0","0","Web请求"
"URI/grcv5/resources/product/contactSearchTemplate.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.78125","4.390625","4.878124922513962","4.9756250232458115","4.33","< 0.01","3","0.00","0","0","0","Web请求"
"URI/grcv5/resources/product/legalInstitutionTemplate.html","org.springframework.boot.loader.WarLauncher","1.0","3.78125","4.390625","4.878124922513962","4.9756250232458115","4.33","< 0.01","3","0.00","0","0","0","Web请求"
"SpringController/${url.bpm.index.root}","org.springframework.boot.loader.WarLauncher","1.0","3.7561764705882354","4.478823529411764","5.056941079532399","7.568440369197301","4.40","< 0.01","728","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/groupService.getGroup.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.75","4.48125","5.146873712539673","7.9031267166137695","4.36","< 0.01","78","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.seniorSelector.user/jquery.seniorSelector.userSelected-lang.html","org.springframework.boot.loader.WarLauncher","1.0","3.7265625","4.41796875","4.971093714237213","5.856874704360962","4.29","< 0.01","59","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.roleOrgExprSelector/jquery.roleOrgExprSelector.html","org.springframework.boot.loader.WarLauncher","1.0","3.7224264705882355","4.442095588235294","5.017830806619981","42.03716541081667","5.07","< 0.01","58","0.00","0","0","0","Web请求"
"SpringController/${url.rest.prefix.mobileapi.v1}/common-mobile/getPreviewAttachConfig","org.springframework.boot.loader.WarLauncher","1.0","3.7224264705882355","5.625","10.669218170642853","16.17471009492874","5.36","< 0.01","116","0.00","0","0","116","Web请求"
"URI/grcv5/resources/lib/hd/widget/template/textarea.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.7125","4.471875","5.156250357627869","5.831249713897705","4.39","< 0.01","18","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/bootstrap/fonts/glyphicons-halflings-regular.woff2","org.springframework.boot.loader.WarLauncher","1.0","3.69140625","4.419140625","5.001327931880951","26.9839346408844","4.64","< 0.01","69","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.propertySetting/jquery.propertySetting.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.6875","4.40625","4.981250047683716","5.568750858306885","4.24","< 0.01","46","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.seniorSelector/jquery.seniorSelector.html","org.springframework.boot.loader.WarLauncher","1.0","3.6535714285714285","4.326785714285714","4.865357072012765","4.973071520669119","4.19","< 0.01","58","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.tab/jquery.tab.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.643465909090909","4.3913352272727275","4.989630623297257","5.63437557220459","4.28","< 0.01","39","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrLasContractAppConfigService.findConfigInfoByUnitCode.dwr","org.springframework.boot.loader.WarLauncher","1.0","3.6341723549488054","4.3656143344709895","4.950767953241238","6.226891994476318","4.29","< 0.01","508","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/bootstrap/fonts/glyphicons-halflings-regular.woff2","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.609375","4.3828125","5.001562535762787","5.690626859664917","4.21","< 0.01","33","0.00","0","0","0","Web请求"
"SpringController/${url.rest.token.creation}","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.5866828621908127","4.342480123674911","4.947117896467553","5.533308792114258","4.12","< 0.01","507","0.00","0","0","507","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrProductCommonUtilsService.getGroupPathByCurrentUser.dwr","org.springframework.boot.loader.WarLauncher","0.9991364421416234","3.586607142857143","4.3620535714285715","4.9824106488909035","12.586765766143799","5.80","< 0.01","579","0.00","0","0","0","Web请求"
"URI/grcv5/resources/lib/hd/widget/product.general.table.list.tip.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.578125","4.2890625","4.857812345027924","4.971562623977661","4.24","< 0.01","21","0.00","0","0","0","Web请求"
"URI/grcv5/resources/PDF.js/web/locale/locale.properties","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.578125","4.2890625","4.857812538743019","4.971562623977661","4.14","< 0.01","7","0.00","0","0","0","Web请求"
"URI/grcv5/rest/mobile/logout","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.572473404255319","4.326462765957447","4.9296540909625115","5.0502926846767995","3.22","< 0.01","168","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.roleUserSelector/jquery.roleUserProductSelector.html","org.springframework.boot.loader.WarLauncher","1.0","3.5697115384615383","4.413461538461538","5.568747103214264","13.123123347759247","4.40","< 0.01","52","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.roleSelector/jquery.roleSelector.html","org.springframework.boot.loader.WarLauncher","1.0","3.565524193548387","4.368447580645161","5.010786248791602","27.831053867936134","4.66","< 0.01","59","0.00","0","0","0","Web请求"
"SpringController/${url.rest.prefix.mobileapi.v1}/user-manager/users/switch/trustors","fawuorg.springframework.boot.loader.WarLauncher","0.9949494949494949","3.54375","4.7370535714285715","268.00724208459724","439.1052101876121","46.07","< 0.01","99","0.00","0","0","99","Web请求"
"URI/grcv5/dwr/call/plaincall/groupService.getGroup.dwr","org.springframework.boot.loader.WarLauncher","1.0","3.5193256578947367","4.357524671052632","5.028083813817878","30.217422232031822","4.82","< 0.01","151","0.00","0","0","0","Web请求"
"URI/grcv5/resources/lib/hd/widget/product.general.table.list.tip.html","org.springframework.boot.loader.WarLauncher","1.0","3.515625","4.32421875","4.97109380364418","8.893127202987671","4.26","< 0.01","46","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.propertySetting/jquery.propertySetting.editor.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.4857954545454546","4.2428977272727275","4.848579601808028","4.9697159203616055","4.07","< 0.01","41","0.00","0","0","0","Web请求"
"SpringController/${url.rest.prefix.mobileapi.v1}/user-manager/users/switch/trustors","org.springframework.boot.loader.WarLauncher","0.975","3.4375","4.84375","437.8938903808594","634.9460575306148","62.04","< 0.01","180","0.00","0","0","180","Web请求"
"URI/grcv5/resources/lib/hd/widget/child.table.jquery.attachment.temp.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.427734375","4.2978515625","4.993945352733135","6.360628843307495","4.21","< 0.01","33","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.dropdownTree/jquery.dropdownTree.html","org.springframework.boot.loader.WarLauncher","1.0","3.403125","4.3453125","5.885153353214264","27.401377022266388","4.64","< 0.01","67","0.00","0","0","0","Web请求"
"SpringController/${url.bpm.login.ott.txt}","org.springframework.boot.loader.WarLauncher","1.0","3.375","3.6875","3.9374999602635703","3.987500011920929","3.83","< 0.01","6","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jsviews/jsviews.min.js.map","org.springframework.boot.loader.WarLauncher","0.0","3.375","3.6875","3.937499985098839","3.987500011920929","4.00","< 0.01","2","100.00","2","0","0","Web请求"
"SpringController/${url.rest.mobile.login}","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.375","4.4296875","6.03125","6.806249260902405","4.40","< 0.01","10","0.00","0","0","40","Web请求"
"URI/grcv5/resources/plugins/jquery.roleSetting/jquery.roleSetting.effectiveTab.html","org.springframework.boot.loader.WarLauncher","1.0","3.375","3.6875","3.937499985098839","3.987500011920929","4.00","< 0.01","2","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/roleService.getRoleHideList.dwr","org.springframework.boot.loader.WarLauncher","1.0","3.375","3.6875","3.9375000170298984","3.9875000544956754","3.93","< 0.01","28","0.00","0","0","0","Web请求"
"URI/grcv5/error/accessDenied.jsp","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.375","7.796875","7.959374990314245","7.991875007748604","5.50","< 0.01","2","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrCodeSettingService.convertValueByExpression.dwr","org.springframework.boot.loader.WarLauncher","1.0","3.375","8.296875","8.859374966472387","8.97187502682209","6.50","< 0.01","2","0.00","0","0","0","Web请求"
"URI/grcv5/resources/lib/hd/widget/product.child.table.list.tip.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.375","4.318014705882353","5.15937352180481","6.631873965263367","4.21","< 0.01","38","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.roleSetting/jquery.roleSetting.roleTab.html","org.springframework.boot.loader.WarLauncher","1.0","3.375","3.6875","3.937499985098839","3.987500011920929","3.50","< 0.01","2","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrProductCommonUtilsService.getDictKeys.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.375","3.6875","3.937499985098839","3.987500011920929","3.50","< 0.01","2","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.roleUserSelector/jquery.roleUserSelector.html","org.springframework.boot.loader.WarLauncher","1.0","3.375","3.6875","3.937499985098839","3.987500011920929","3.50","< 0.01","2","0.00","0","0","0","Web请求"
"URI/grcv5/resources/PDF.js/web/cmaps/GBK-EUC-H.bcmap","org.springframework.boot.loader.WarLauncher","1.0","3.375","3.6875","3.937499985098839","3.987500011920929","4.00","< 0.01","2","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.roleSetting/jquery.roleSetting.ownerTab.html","org.springframework.boot.loader.WarLauncher","1.0","3.375","3.6875","3.937499985098839","3.987500011920929","4.00","< 0.01","2","0.00","0","0","0","Web请求"
"URI/grcv5/grcv5","org.springframework.boot.loader.WarLauncher","1.0","3.375","3.6875","3.937499985098839","3.987500011920929","4.00","< 0.01","2","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jqueryFileUpload/templete/jqueryAttachV8.list.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.3664772727272725","4.23984375","4.965468621253967","6.166874408721924","4.19","< 0.01","43","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.roleUserSelector/jquery.roleUserProductSelector.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.363970588235294","4.309151785714286","5.948438465595245","33.24756161868572","5.12","< 0.01","33","0.00","0","0","0","Web请求"
"URI/grcv5/resources/lib/hd/widget/product.jquery.attachment.temp.html","org.springframework.boot.loader.WarLauncher","1.0","3.3568548387096775","4.306640625","7.783590853214264","31.53052670508623","5.20","< 0.01","59","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrProductGroupService.getNoAuthGroupTreeNodePd.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.3541666666666665","4.3485576923076925","10.061717301607132","12.452812254428864","4.59","< 0.01","34","0.00","0","0","34","Web请求"
"URI/grcv5/resources/lib/hd/widget/product.feedback.backlist.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.3482142857142856","4.119791666666667","4.823958178361257","4.964791635672252","4.15","< 0.01","13","0.00","0","0","0","Web请求"
"URI/grcv5/resources/lib/hd/widget/product.jquery.attachment.temp.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.3392857142857144","4.4296875","7.024217784404755","33.2989711612463","5.21","< 0.01","38","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jqueryFileUpload/templete/jqueryAttach.list.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.33","4.275","6.581249356269836","31.996734365820885","4.98","< 0.01","44","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jqueryFileUpload/templete/jqueryAttach.list.html","org.springframework.boot.loader.WarLauncher","1.0","3.3198529411764706","4.1765625","7.973431706428528","30.152389131486416","5.02","< 0.01","58","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.table/jquery.list.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.317934782608696","4.009765625","4.801953047513962","4.960390686988831","3.92","< 0.01","39","0.00","0","0","0","Web请求"
"URI/grcv5/resources/lib/hd/widget/product.related.table.list.tip.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.314732142857143","4.190625","5.861717641353607","6.772343158721924","4.15","< 0.01","47","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrCockpitService.checkUser.dwr","org.springframework.boot.loader.WarLauncher","1.0","3.3","4.21875","7.837499961256981","7.967500030994415","4.38","< 0.01","8","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.dropdownTree/jquery.dropdownTree.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.3","4.129464285714286","4.825892857142858","4.965178659984044","4.03","< 0.01","30","0.00","0","0","0","Web请求"
"URI/grcv5/resources/lib/hd/widget/product.edit.list.tip.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.2853260869565215","3.8151041666666665","4.763020833333333","4.952604373296102","3.89","< 0.01","35","0.00","0","0","0","Web请求"
"URI/grcv5/resources/lib/hd/widget/product.perform.feedback.planlist.html","org.springframework.boot.loader.WarLauncher","1.0","3.28125","3.84375","4.96875","5.718750715255737","4.00","< 0.01","30","0.00","0","0","0","Web请求"
"URI/grcv5/resources/product/contractTempSearchTemplate.html","org.springframework.boot.loader.WarLauncher","1.0","3.28125","3.53125","3.9062499403953552","3.9812500178813934","3.67","< 0.01","3","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jqueryFileUpload/templete/jqueryAttachWps.list.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.2727272727272725","4.21875","5.052573302212884","32.8041632771492","4.83","< 0.01","42","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jqueryFileUpload/templete/jqueryAttachWps.list.html","org.springframework.boot.loader.WarLauncher","1.0","3.258928571428571","3.5558035714285716","4.954017673219953","7.764375805854797","3.91","< 0.01","58","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.tab/jquery.tab.product.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.2578125","3.533203125","4.9253907054662704","5.690626859664917","3.91","< 0.01","33","0.00","0","0","0","Web请求"
"URI/grcv5/resources/lib/hd/widget/product.feedback.backlist.html","org.springframework.boot.loader.WarLauncher","1.0","3.2556818181818183","3.4765625","4.6953125","4.939062654972076","3.93","< 0.01","30","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrLegDemandEditService.updateIsLegalLawyer.dwr","org.springframework.boot.loader.WarLauncher","1.0","3.2451923076923075","9.017578125","53.13421037473849","61.052750654518604","11.90","< 0.01","73","0.00","0","0","0","Web请求"
"URI/grcv5/resources/lib/hd/widget/product.related.table.list.tip.html","org.springframework.boot.loader.WarLauncher","1.0","3.234375","4.1803977272727275","5.127082347869873","6.625417947769165","4.14","< 0.01","58","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dictDesignService.getChildren.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.234375","3.3515625","6.515625","6.903124630451202","4.40","< 0.01","5","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.tab/jquery.tab.html","org.springframework.boot.loader.WarLauncher","1.0","3.221590909090909","4.095703125","4.92539057135582","29.061053410172462","4.47","< 0.01","59","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.collapse/jquery.collapse.html","org.springframework.boot.loader.WarLauncher","1.0","3.2163461538461537","4.109375","4.971874713897705","11.579529762268066","4.03","< 0.01","69","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jqueryFileUpload/templete/jqueryAttachV8.list.html","org.springframework.boot.loader.WarLauncher","1.0","3.211693548387097","4.19765625","5.619530141353607","6.723906397819519","4.18","< 0.01","57","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.propertySetting/jquery.propertySetting.editor.html","org.springframework.boot.loader.WarLauncher","1.0","3.193014705882353","4.053668478260869","4.919429291849551","29.061053410172462","4.51","< 0.01","59","0.00","0","0","0","Web请求"
"URI/grcv5/resources/lib/hd/widget/product.child.table.list.tip.html","org.springframework.boot.loader.WarLauncher","1.0","3.16875","4.063322368421053","5.004769601319966","5.75156307220459","4.00","< 0.01","53","0.00","0","0","0","Web请求"
"SpringController/${url.rest.token.creation}","org.springframework.boot.loader.WarLauncher","1.0","3.1495838471023427","3.9528990185950414","4.868472280581136","5.051587018099698","3.92","< 0.01","1313","0.00","0","0","1313","Web请求"
"URI/grcv5/resources/lib/hd/widget/product.edit.list.tip.html","org.springframework.boot.loader.WarLauncher","1.0","3.13125","3.974506578947368","4.915953811846281","5.973127365112305","3.94","< 0.01","53","0.00","0","0","0","Web请求"
"URI/grcv5/resources/lib/hd/widget/template/product.opinion.jquery.attachment.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.130434782608696","3.9591346153846154","4.945672878852258","43.74846742302179","5.24","< 0.01","38","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrProductGroupService.getNoAuthGroupTreeNodePd.dwr","org.springframework.boot.loader.WarLauncher","1.0","3.1090909090909093","3.9266826923076925","5.043028648083027","26.100857317447662","4.23","< 0.01","86","0.00","0","0","86","Web请求"
"URI/grcv5/resources/lib/hd/widget/child.table.jquery.attachment.temp.html","org.springframework.boot.loader.WarLauncher","1.0","3.1013513513513513","3.9375","5.0625","8.156252145767212","4.12","< 0.01","60","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.collapse/jquery.collapse.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.09375","3.8151041666666665","4.763020833333333","4.952604373296102","3.91","< 0.01","35","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.tab/jquery.tab.product.html","org.springframework.boot.loader.WarLauncher","1.0","3.09375","4.094669117647059","7.467186212539673","29.993102066218853","4.83","< 0.01","63","0.00","0","0","0","Web请求"
"URI/grcv5/resources/PDF.js/web/locale/locale.properties","org.springframework.boot.loader.WarLauncher","1.0","3.09375","3.9375","5.0625","31.525775626301765","5.30","< 0.01","20","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.tip/jquery.confirm.newPage.html","org.springframework.boot.loader.WarLauncher","1.0","3.087209302325581","3.8634868421052633","5.035855330918965","30.56755368411541","4.67","< 0.01","66","0.00","0","0","0","Web请求"
"URI/grcv5/resources/lib/hd/widget/template/listSearchBar.html","org.springframework.boot.loader.WarLauncher","1.0","3.069642857142857","3.8203125","4.889062285423279","13.372657656669617","4.02","< 0.01","57","0.00","0","0","0","Web请求"
"URI/grcv5/undefined","org.springframework.boot.loader.WarLauncher","1.0","3.0681818181818183","3.88125","5.156250357627869","5.831249713897705","4.00","< 0.01","18","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.propertySetting/jquery.propertySetting.html","org.springframework.boot.loader.WarLauncher","1.0","3.046875","3.7472426470588234","4.878860066918766","29.228479117155075","4.33","< 0.01","57","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/tokenService.create.dwr","org.springframework.boot.loader.WarLauncher","1.0","3.0375","3.51171875","3.90234375","3.98046875","3.76","< 0.01","25","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.tip/jquery.confirm.html","org.springframework.boot.loader.WarLauncher","1.0","3.0348837209302326","3.7224264705882355","5.032720663968255","11.798907458782196","3.98","< 0.01","66","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.tip/jquery.confirm.newbase.html","org.springframework.boot.loader.WarLauncher","1.0","3.0348837209302326","3.659375","4.731875061988831","4.946375322341919","3.80","< 0.01","66","0.00","0","0","0","Web请求"
"URI/grcv5/resources/lib/hd/widget/template/product.opinion.jquery.attachment.html","org.springframework.boot.loader.WarLauncher","1.0","3.0345394736842106","3.6650390625","4.867382571101189","5.465625286102295","3.95","< 0.01","57","0.00","0","0","0","Web请求"
"URI/grcv5/resources/lib/hd/widget/template/listSearchBar.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.015","3.5375","4.7075001239776615","4.941499900817871","3.81","< 0.01","36","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.tip/jquery.confirm.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.0064655172413794","3.515625","5.0531251430511475","5.807812571525574","3.83","< 0.01","41","0.00","0","0","0","Web请求"
"URI/grcv5/resources/template/admin/flowNew/flowPropertyLineActor.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.0","3.0","3.0","3.0","3.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/grcv5","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.0","3.0","3.0","3.0","3.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/resources/template/user/userEditor.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.0","3.0","3.0","3.0","3.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.roleSetting/jquery.roleSetting.roleTab.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.0","3.0","3.0","3.0","3.00","< 0.01","1","0.00","0","0","0","Web请求"
"SpringController/${url.bpm.login.ott.txt}","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.0","3.0","3.0","3.0","3.25","< 0.01","4","0.00","0","0","0","Web请求"
"URI/grcv5/api/flow-mobile/v1/user-tasks/processed","org.springframework.boot.loader.WarLauncher","1.0","3.0","3.0","3.0","3.0","3.00","< 0.01","1","0.00","0","0","2","Web请求"
"URI/grcv5/resources/template/admin/flowNew/flowFormPropertySelectedPage.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.0","3.0","3.0","3.0","3.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.tip/jquery.confirmContent.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.0","3.528409090909091","4.878408973867243","6.147502660751343","3.82","< 0.01","44","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/flowDesignService.unlockFlow.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.0","3.0","3.0","3.0","3.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/resources/plugins/jquery.roleUserSelector/jquery.roleUserSelector.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.0","3.0","3.0","3.0","3.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/switchUserService.canSwitch.dwr","org.springframework.boot.loader.WarLauncher","1.0","3.0","3.0","3.0","3.0","3.50","< 0.01","4","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/tokenService.create.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","3.0","3.5833333333333335","3.916666646798452","3.9833333492279053","3.63","< 0.01","8","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractUpdateService.getContractInfoAmount.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","29.5","30.25","30.849999964237213","30.97000002861023","29.50","< 0.01","2","0.00","0","0","0","Web请求"
"URI/grcv5/user/product/dataStatistics/subpage/case.jsp","org.springframework.boot.loader.WarLauncher","1.0","277.0","277.0","277.0","277.0","277.00","< 0.01","1","0.00","0","0","0","Web请求"
"SpringController/serverapi/archive/acquire/complete/contractInfo (POST)","fawuorg.springframework.boot.loader.WarLauncher","0.6666666666666666","271.6969451904297","26769.12622053176","30412.224665051355","31140.84522253777","10582.33","< 0.01","3","0.00","0","1","12","Web请求"
"URI/grcv5/wp/G_1_legalInstitutionalLibrary/G_1_legalInstitutionLibRevView.htm","org.springframework.boot.loader.WarLauncher","1.0","270.0","270.0","270.0","270.0","270.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/roleService.getRolesTreeNode.dwr","org.springframework.boot.loader.WarLauncher","1.0","27.0","27.0","27.0","27.0","27.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrHdWorkflowService.save.dwr","fawuorg.springframework.boot.loader.WarLauncher","0.8617424242424242","266.0813570022583","411.69511061448316","2438.5218436745586","3274.5874077395483","741.32","< 0.01","264","0.00","0","16","5","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrWorkflowListService.findProcessedListAll.dwr","fawuorg.springframework.boot.loader.WarLauncher","0.9854614412136536","26.464631453804348","74.65563092912947","330.1377535397735","1191.1835012738127","93.95","< 0.01","791","0.00","0","3","0","Web请求"
"SpringController/${url.rest.prefix.flowmobileapi.v1}/user-tasks/todo (POST)","fawuorg.springframework.boot.loader.WarLauncher","0.9933920704845814","26.14841110641892","53.571533203125","226.8532884141896","597.7242249276023","56.57","< 0.01","227","0.00","0","0","607","Web请求"
